city,price,carat,depth,table,x,y,z,clarity,cut,color
Tel Aviv,756,0.42,63.0,57.0,4.77,4.81,3.02,SI1,Very Good,D
Tel Aviv,794,0.36,63.2,56.0,4.56,4.52,2.87,SI1,Very Good,D
Tel Aviv,5645,1.0,63.1,56.0,6.34,6.3,3.99,SI1,Very Good,D
Tel Aviv,701,0.38,61.3,57.0,4.67,4.7,2.87,SI1,Very Good,D
Tel Aviv,838,0.41,63.0,59.0,4.73,4.76,2.99,SI1,Very Good,D
Tel Aviv,5598,1.02,63.3,58.0,6.39,6.35,4.03,SI1,Very Good,D
Tel Aviv,1415,0.53,59.1,59.0,5.27,5.33,3.13,SI1,Very Good,D
Tel Aviv,1318,0.5,61.6,59.0,5.12,5.14,3.16,SI1,Very Good,D
Tel Aviv,8312,1.27,62.5,58.0,6.87,6.92,4.31,SI1,Very Good,D
Tel Aviv,1237,0.52,62.0,60.0,5.18,5.11,3.19,SI1,Very Good,D
Tel Aviv,11442,1.5,62.7,59.0,7.21,7.24,4.53,SI1,Very Good,D
Tel Aviv,1569,0.51,61.0,60.0,5.15,5.18,3.15,SI1,Very Good,D
Tel Aviv,658,0.26,59.7,58.0,4.16,4.22,2.5,SI1,Very Good,D
Tel Aviv,4381,0.9,61.2,60.0,6.14,6.19,3.77,SI1,Very Good,D
Tel Aviv,3997,0.9,62.5,63.0,6.14,6.11,3.83,SI1,Very Good,D
Tel Aviv,12304,1.57,62.3,59.0,7.39,7.44,4.62,SI1,Very Good,D
Tel Aviv,2921,0.71,60.1,60.0,5.76,5.79,3.47,SI1,Very Good,D
Tel Aviv,784,0.42,62.3,58.0,4.8,4.83,3.0,SI1,Very Good,D
Tel Aviv,1724,0.53,60.0,59.8,5.25,5.26,3.15,SI1,Very Good,D
Tel Aviv,737,0.29,59.8,55.0,4.3,4.35,2.58,SI1,Very Good,D
Tel Aviv,4291,0.9,61.8,59.0,6.13,6.16,3.8,SI1,Very Good,D
Tel Aviv,760,0.43,62.9,56.0,4.78,4.83,3.02,SI1,Very Good,D
Tel Aviv,12799,1.58,62.4,60.0,7.41,7.44,4.63,SI1,Very Good,D
Tel Aviv,927,0.46,62.2,58.0,4.92,4.98,3.08,SI1,Very Good,D
Tel Aviv,589,0.32,58.9,60.0,4.47,4.49,2.64,SI1,Very Good,D
Dubai,571,0.31,62.9,56.0,4.31,4.34,2.72,SI1,Very Good,D
Dubai,586,0.38,62.0,55.0,4.67,4.72,2.91,SI1,Very Good,D
Dubai,756,0.42,60.2,57.0,4.85,4.89,2.93,SI1,Very Good,D
Dubai,2913,0.71,61.7,56.0,5.68,5.8,3.54,SI1,Very Good,D
Dubai,1257,0.5,63.5,57.0,5.09,5.05,3.22,SI1,Very Good,D
Dubai,619,0.32,60.1,60.0,4.38,4.4,2.64,SI1,Very Good,D
Dubai,709,0.3,63.3,55.0,4.31,4.28,2.72,SI1,Very Good,D
Dubai,644,0.35,60.1,61.0,4.56,4.59,2.75,SI1,Very Good,D
Dubai,774,0.43,61.0,57.0,4.85,4.88,2.97,SI1,Very Good,D
Dubai,2768,0.73,60.2,56.0,5.83,5.87,3.52,SI1,Very Good,D
Dubai,2681,0.71,63.2,58.0,5.65,5.68,3.58,SI1,Very Good,D
Dubai,7785,1.26,59.9,59.0,7.02,7.14,4.24,SI1,Very Good,D
Dubai,1578,0.56,63.9,56.0,5.2,5.26,3.34,SI1,Very Good,D
Dubai,947,0.41,63.3,55.0,4.77,4.74,3.01,SI1,Very Good,D
Dubai,6062,1.06,59.3,60.0,6.64,6.71,3.96,SI1,Very Good,D
Dubai,5101,0.95,63.7,55.0,6.2,6.24,3.96,SI1,Very Good,D
Dubai,2197,0.73,62.2,57.0,5.74,5.78,3.58,SI1,Very Good,D
Dubai,1662,0.54,62.9,57.0,5.17,5.22,3.27,SI1,Very Good,D
Dubai,1442,0.51,63.0,58.0,5.05,5.07,3.19,SI1,Very Good,D
Kimberly,1967,0.64,62.2,55.0,5.51,5.55,3.44,SI1,Very Good,D
Kimberly,4304,0.9,63.3,57.0,6.12,6.07,3.86,SI1,Very Good,D
Kimberly,1593,0.54,60.0,59.8,5.3,5.34,3.18,SI1,Very Good,D
Kimberly,1436,0.5,58.5,60.0,5.13,5.19,3.02,SI1,Very Good,D
Kimberly,1771,0.59,63.1,61.0,5.35,5.3,3.36,SI1,Very Good,D
Kimberly,5498,1.03,62.6,58.0,6.44,6.49,4.05,SI1,Very Good,D
Kimberly,1828,0.61,58.5,58.0,5.54,5.64,3.27,SI1,Very Good,D
Kimberly,3166,0.77,60.3,58.0,5.89,5.96,3.57,SI1,Very Good,D
Kimberly,1777,0.56,63.1,57.0,5.22,5.19,3.29,SI1,Very Good,D
Kimberly,5915,1.11,61.6,57.0,6.66,6.59,4.08,SI1,Very Good,D
Kimberly,3812,0.9,62.4,63.0,6.13,6.04,3.8,SI1,Very Good,D
Kimberly,756,0.32,63.1,57.0,4.38,4.37,2.76,SI1,Very Good,D
Kimberly,5342,1.0,62.3,59.0,6.26,6.29,3.91,SI1,Very Good,D
Kimberly,5086,0.92,62.0,58.0,6.18,6.21,3.84,SI1,Very Good,D
Kimberly,2563,0.7,58.3,62.0,5.78,5.84,3.39,SI1,Very Good,D
Kimberly,5533,1.01,59.7,57.0,6.53,6.56,3.91,SI1,Very Good,D
Kimberly,717,0.41,63.0,57.0,4.64,4.7,2.94,SI1,Very Good,D
Kimberly,5821,1.05,60.5,56.0,6.59,6.7,4.0,SI1,Very Good,D
Kimberly,2652,0.71,63.2,56.0,5.69,5.73,3.61,SI1,Very Good,D
Kimberly,626,0.34,62.8,58.0,4.44,4.48,2.8,SI1,Very Good,D
Kimberly,723,0.42,60.2,58.0,4.85,4.89,2.93,SI1,Very Good,D
Kimberly,2475,0.7,62.9,63.0,5.64,5.59,3.53,SI1,Very Good,D
Kimberly,2760,0.75,63.2,56.0,5.8,5.75,3.65,SI1,Very Good,D
Kimberly,11873,1.53,59.2,57.0,7.52,7.55,4.46,SI1,Very Good,D
Kimberly,1562,0.51,63.2,55.0,5.12,5.07,3.22,SI1,Very Good,D
Kimberly,1692,0.55,60.7,58.0,5.24,5.3,3.2,SI1,Very Good,D
Kimberly,619,0.36,62.8,57.0,4.51,4.54,2.84,SI1,Very Good,D
Kimberly,4556,0.91,62.8,59.0,6.17,6.21,3.89,SI1,Very Good,D
Kimberly,12060,1.5,60.0,59.0,7.41,7.46,4.46,SI1,Very Good,D
Kimberly,589,0.32,62.3,55.0,4.38,4.42,2.74,SI1,Very Good,D
Kimberly,1574,0.51,63.5,56.0,5.08,5.06,3.22,SI1,Very Good,D
Kimberly,552,0.3,62.3,59.0,4.22,4.25,2.64,SI1,Very Good,D
Kimberly,3669,0.85,60.3,57.0,6.09,6.22,3.71,SI1,Very Good,D
Kimberly,4381,0.9,61.0,63.0,6.1,6.13,3.73,SI1,Very Good,D
Kimberly,589,0.32,62.8,56.0,4.34,4.35,2.73,SI1,Very Good,D
Kimberly,6063,1.05,59.3,58.0,6.68,6.74,3.98,SI1,Very Good,D
Kimberly,5767,1.07,61.8,61.0,6.54,6.57,4.05,SI1,Very Good,D
Kimberly,5198,1.02,63.2,58.0,6.41,6.35,4.03,SI1,Very Good,D
Surat,1576,0.53,61.2,54.0,5.23,5.26,3.21,SI1,Very Good,D
Surat,4586,0.91,63.1,59.0,6.14,6.1,3.86,SI1,Very Good,D
Surat,3138,0.74,61.5,59.0,5.76,5.82,3.56,SI1,Very Good,D
Surat,5713,1.06,59.4,57.0,6.65,6.72,3.97,SI1,Very Good,D
Surat,1446,0.52,63.2,57.0,5.11,5.15,3.24,SI1,Very Good,D
Surat,2525,0.71,63.3,59.0,5.55,5.66,3.55,SI1,Very Good,D
Surat,1578,0.56,62.5,58.0,5.23,5.27,3.28,SI1,Very Good,D
Surat,1631,0.53,61.4,57.0,5.2,5.26,3.21,SI1,Very Good,D
Surat,4561,0.91,60.8,60.0,6.24,6.21,3.79,SI1,Very Good,D
Surat,4466,0.9,62.8,59.0,6.12,6.18,3.86,SI1,Very Good,D
Surat,552,0.3,62.5,57.0,4.26,4.28,2.67,SI1,Very Good,D
Surat,14561,1.77,59.2,61.0,7.86,7.98,4.69,SI1,Very Good,D
Surat,1949,0.62,61.3,58.0,5.47,5.49,3.36,SI1,Very Good,D
Surat,4466,0.9,62.5,59.0,6.13,6.19,3.85,SI1,Very Good,D
Surat,1750,0.6,62.2,58.0,5.4,5.44,3.37,SI1,Very Good,D
Surat,717,0.41,60.3,63.0,4.78,4.8,2.89,SI1,Very Good,D
Surat,1720,0.58,63.5,58.0,5.29,5.32,3.37,SI1,Very Good,D
Surat,3997,0.9,62.4,63.0,6.18,6.15,3.85,SI1,Very Good,D
Surat,1569,0.51,62.3,57.0,5.08,5.13,3.18,SI1,Very Good,D
Surat,3502,0.8,62.9,60.0,5.89,5.94,3.72,SI1,Very Good,D
Surat,728,0.33,63.1,55.0,4.4,4.38,2.77,SI1,Very Good,D
Surat,3160,0.77,58.6,59.0,6.0,6.04,3.53,SI1,Very Good,D
Surat,5695,1.16,61.8,58.0,6.72,6.78,4.17,SI1,Very Good,D
Surat,552,0.3,61.0,60.0,4.3,4.35,2.64,SI1,Very Good,D
Surat,571,0.31,62.1,58.0,4.3,4.33,2.68,SI1,Very Good,D
Surat,4466,0.91,63.2,59.0,6.11,6.14,3.87,SI1,Very Good,D
Surat,2693,0.71,61.7,59.0,5.7,5.74,3.53,SI1,Very Good,D
Surat,756,0.32,63.3,57.0,4.39,4.36,2.77,SI1,Very Good,D
Surat,947,0.41,63.2,58.0,4.77,4.72,3.0,SI1,Very Good,D
Surat,5832,1.01,62.5,61.0,6.34,6.4,3.98,SI1,Very Good,D
Surat,2726,0.7,62.6,57.0,5.67,5.7,3.56,SI1,Very Good,D
Surat,1436,0.5,61.0,61.0,5.08,5.11,3.11,SI1,Very Good,D
Surat,552,0.3,62.5,59.0,4.26,4.28,2.67,SI1,Very Good,D
Surat,5132,1.01,61.5,54.0,6.4,6.47,3.96,SI1,Very Good,D
Surat,5924,1.03,62.5,59.0,6.45,6.48,4.04,SI1,Very Good,D
Surat,13631,1.59,62.8,54.0,7.43,7.48,4.68,SI1,Very Good,D
Surat,1662,0.54,62.1,56.0,5.22,5.25,3.25,SI1,Very Good,D
Antwerp,1885,0.63,62.8,57.0,5.4,5.46,3.41,SI1,Very Good,D
Antwerp,11352,1.5,63.4,58.0,7.16,7.25,4.57,SI1,Very Good,D
Antwerp,2318,0.7,62.5,63.0,5.7,5.63,3.54,SI1,Very Good,D
Antwerp,694,0.4,63.8,54.0,4.68,4.75,3.01,SI1,Very Good,D
Antwerp,920,0.41,60.3,63.0,4.8,4.78,2.89,SI1,Very Good,D
Antwerp,831,0.38,62.2,53.8,4.65,4.69,2.9,SI1,Very Good,D
Antwerp,14295,1.52,60.6,57.8,7.4,7.46,4.51,SI1,Very Good,D
Antwerp,1605,0.52,63.3,58.0,5.15,5.12,3.25,SI1,Very Good,D
Antwerp,552,0.3,63.0,58.0,4.24,4.27,2.68,SI1,Very Good,D
Antwerp,6040,1.0,61.4,63.0,6.35,6.41,3.92,SI1,Very Good,D
Antwerp,5033,0.91,62.8,58.0,6.16,6.19,3.88,SI1,Very Good,D
Antwerp,1237,0.51,63.4,59.0,5.07,5.02,3.2,SI1,Very Good,D
Antwerp,2285,0.72,62.9,58.0,5.7,5.72,3.59,SI1,Very Good,D
Antwerp,6464,1.14,62.7,59.0,6.64,6.67,4.17,SI1,Very Good,D
Antwerp,4381,0.9,61.5,58.0,6.15,6.21,3.8,SI1,Very Good,D
Antwerp,5394,1.01,59.8,56.0,6.57,6.6,3.94,SI1,Very Good,D
Antwerp,571,0.31,63.0,54.0,4.32,4.35,2.73,SI1,Very Good,D
Antwerp,5255,1.05,61.6,61.0,6.5,6.55,4.02,SI1,Very Good,D
Antwerp,4466,0.9,61.7,60.0,6.14,6.17,3.8,SI1,Very Good,D
Antwerp,1436,0.5,58.9,61.0,5.16,5.19,3.05,SI1,Very Good,D
Antwerp,5543,1.01,63.1,60.0,6.39,6.32,4.01,SI1,Very Good,D
Antwerp,756,0.32,63.1,56.0,4.38,4.34,2.75,SI1,Very Good,D
Antwerp,3997,0.9,63.2,62.0,6.13,6.06,3.85,SI1,Very Good,D
Antwerp,4239,0.91,61.5,59.0,6.18,6.25,3.82,SI1,Very Good,D
Antwerp,4523,0.9,63.0,58.0,6.11,6.14,3.86,SI1,Very Good,D
Antwerp,2811,0.83,63.5,54.0,5.98,5.95,3.79,SI1,Very Good,D
Antwerp,947,0.41,63.4,55.0,4.72,4.68,2.98,SI1,Very Good,D
Antwerp,1436,0.5,62.8,53.0,5.04,5.08,3.18,SI1,Very Good,D
Antwerp,920,0.41,63.1,57.0,4.73,4.68,2.97,SI1,Very Good,D
Antwerp,3664,0.87,60.2,60.0,6.12,6.17,3.7,SI1,Very Good,D
Antwerp,5671,0.99,62.6,57.0,6.34,6.37,3.98,SI1,Very Good,D
Antwerp,924,0.4,63.5,55.0,4.72,4.67,2.98,SI1,Very Good,D
Antwerp,690,0.4,63.0,59.0,4.69,4.7,2.96,SI1,Very Good,D
Antwerp,6132,1.12,59.9,57.0,6.76,6.8,4.06,SI1,Very Good,D
Antwerp,732,0.31,63.1,57.0,4.32,4.3,2.72,SI1,Very Good,D
Antwerp,2242,0.7,64.0,53.0,5.57,5.61,3.58,SI1,Very Good,D
Antwerp,756,0.42,61.5,58.0,4.8,4.83,2.96,SI1,Very Good,D
Antwerp,1380,0.51,60.0,58.0,5.19,5.24,3.13,SI1,Very Good,D
Antwerp,756,0.32,63.3,57.0,4.38,4.37,2.77,SI1,Very Good,D
Antwerp,1569,0.51,60.9,59.0,5.13,5.19,3.14,SI1,Very Good,D
Antwerp,6863,1.02,60.3,56.0,6.55,6.57,3.96,SI1,Very Good,D
Antwerp,5755,1.0,60.5,58.0,6.42,6.48,3.9,SI1,Very Good,D
Antwerp,3816,0.84,62.9,58.0,5.93,6.02,3.76,SI1,Very Good,D
Antwerp,2681,0.7,58.2,60.0,5.75,5.79,3.36,SI1,Very Good,D
Antwerp,6138,1.04,58.9,58.0,6.66,6.69,3.93,SI1,Very Good,D
Antwerp,5709,1.02,62.7,60.0,6.34,6.39,3.99,SI1,Very Good,D
Antwerp,5621,1.0,62.2,58.0,6.34,6.45,3.98,SI1,Very Good,D
Antwerp,1454,0.5,61.6,56.0,5.09,5.11,3.14,SI1,Very Good,D
Madrid,5671,1.0,59.8,59.0,6.47,6.51,3.88,SI1,Very Good,D
Madrid,5542,1.01,61.5,61.0,6.37,6.47,3.95,SI1,Very Good,D
Madrid,5812,1.01,61.8,58.0,6.33,6.38,3.93,SI1,Very Good,D
Madrid,4444,0.91,62.0,60.0,6.12,6.2,3.82,SI1,Very Good,D
Madrid,5605,1.04,61.5,58.0,6.48,6.53,4.0,SI1,Very Good,D
Madrid,4381,0.9,62.7,56.0,6.12,6.16,3.85,SI1,Very Good,D
Madrid,1743,0.59,62.8,57.0,5.32,5.38,3.36,SI1,Very Good,D
Madrid,626,0.34,59.6,61.0,4.5,4.53,2.69,SI1,Very Good,D
Madrid,4429,0.91,63.0,59.0,6.11,6.15,3.86,SI1,Very Good,D
Madrid,2726,0.7,61.8,55.0,5.73,5.76,3.55,SI1,Very Good,D
Madrid,1896,0.6,62.2,56.0,5.4,5.44,3.37,SI1,Very Good,D
Madrid,644,0.32,60.0,56.0,4.5,4.53,2.71,SI1,Very Good,D
Madrid,2548,0.73,63.6,57.0,5.68,5.71,3.62,SI1,Very Good,D
Madrid,732,0.31,63.5,55.0,4.3,4.27,2.72,SI1,Very Good,D
Madrid,1436,0.5,62.0,60.0,5.08,5.12,3.16,SI1,Very Good,D
Madrid,2604,0.7,59.4,63.0,5.76,5.78,3.43,SI1,Very Good,D
Madrid,2724,0.7,61.1,61.0,5.67,5.76,3.49,SI1,Very Good,D
Madrid,3593,0.82,61.3,56.0,6.02,6.06,3.7,SI1,Very Good,D
Madrid,1816,0.59,62.3,54.0,5.38,5.41,3.36,SI1,Very Good,D
Madrid,9874,1.36,59.5,61.0,7.21,7.24,4.3,SI1,Very Good,D
Madrid,3102,0.72,60.5,57.0,5.85,5.89,3.55,SI1,Very Good,D
London,3046,0.75,59.7,62.0,5.89,5.94,3.53,SI1,Very Good,D
London,571,0.31,62.9,57.0,4.27,4.32,2.7,SI1,Very Good,D
London,3075,0.7,62.4,57.0,5.64,5.67,3.53,SI1,Very Good,D
London,1378,0.56,62.2,63.0,5.23,5.28,3.27,SI1,Very Good,D
London,1354,0.5,63.4,56.0,5.01,5.06,3.19,SI1,Very Good,D
London,1939,0.63,62.8,57.0,5.46,5.49,3.44,SI1,Very Good,D
London,4419,0.9,59.5,57.0,6.19,6.34,3.73,SI1,Very Good,D
London,4381,0.9,59.4,62.0,6.19,6.24,3.69,SI1,Very Good,D
London,1569,0.51,62.8,56.0,5.07,5.09,3.19,SI1,Very Good,D
London,552,0.3,60.6,60.0,4.3,4.32,2.61,SI1,Very Good,D
London,5557,1.04,63.4,55.0,6.41,6.46,4.08,SI1,Very Good,D
London,4693,0.9,62.8,59.0,6.14,6.18,3.87,SI1,Very Good,D
London,735,0.42,63.0,59.0,4.77,4.79,3.01,SI1,Very Good,D
London,3014,0.73,60.8,59.0,5.8,5.85,3.54,SI1,Very Good,D
London,1692,0.55,61.2,58.0,5.24,5.29,3.22,SI1,Very Good,D
London,3880,0.9,61.6,54.0,6.18,6.25,3.83,SI1,Very Good,D
London,1910,0.64,63.7,54.0,5.47,5.52,3.5,SI1,Very Good,D
London,2925,0.8,58.2,63.0,6.07,6.03,3.52,SI1,Very Good,D
London,1408,0.52,60.5,61.0,5.19,5.23,3.15,SI1,Very Good,D
London,524,0.3,62.3,57.0,4.26,4.31,2.67,SI1,Very Good,D
London,947,0.41,63.2,57.0,4.77,4.73,3.0,SI1,Very Good,D
London,3880,0.9,62.1,60.0,6.14,6.2,3.83,SI1,Very Good,D
London,552,0.3,62.1,58.0,4.25,4.28,2.65,SI1,Very Good,D
London,1622,0.61,62.4,59.0,5.42,5.45,3.39,SI1,Very Good,D
London,4527,0.93,60.8,59.0,6.24,6.27,3.8,SI1,Very Good,D
Luxembourg,4205,0.84,59.9,54.0,6.2,6.23,3.72,SI1,Very Good,D
Luxembourg,552,0.3,62.2,61.0,4.24,4.28,2.65,SI1,Very Good,D
Luxembourg,1015,0.41,63.1,59.0,4.71,4.7,2.97,SI1,Very Good,D
Luxembourg,5619,1.01,61.1,58.0,6.46,6.51,3.96,SI1,Very Good,D
Luxembourg,550,0.32,62.9,56.0,4.38,4.4,2.76,SI1,Very Good,D
Luxembourg,5832,1.01,62.8,60.0,6.36,6.42,4.01,SI1,Very Good,D
Luxembourg,2757,0.7,62.8,60.0,5.66,5.68,3.56,SI1,Very Good,D
Luxembourg,3997,0.9,61.1,63.0,6.21,6.17,3.78,SI1,Very Good,D
Luxembourg,1650,0.54,60.3,61.0,5.26,5.29,3.18,SI1,Very Good,D
Luxembourg,4846,0.9,60.4,59.0,6.21,6.24,3.76,SI1,Very Good,D
Luxembourg,4693,0.9,59.6,62.0,6.19,6.22,3.7,SI1,Very Good,D
Luxembourg,1323,0.52,62.7,56.0,5.08,5.13,3.2,SI1,Very Good,D
Luxembourg,689,0.41,64.1,54.0,4.72,4.74,3.03,SI1,Very Good,D
Luxembourg,571,0.31,61.7,59.0,4.31,4.35,2.67,SI1,Very Good,D
Luxembourg,1436,0.5,58.8,60.0,5.18,5.2,3.05,SI1,Very Good,D
Luxembourg,733,0.38,59.7,60.0,4.66,4.69,2.79,SI1,Very Good,D
Luxembourg,5621,1.0,59.2,62.0,6.49,6.54,3.86,SI1,Very Good,D
Luxembourg,5055,1.01,58.1,61.0,6.59,6.66,3.85,SI1,Very Good,D
Luxembourg,12179,1.5,61.0,59.0,7.33,7.39,4.49,SI1,Very Good,D
Luxembourg,2690,0.71,60.9,60.0,5.71,5.76,3.49,SI1,Very Good,D
Luxembourg,5600,1.01,59.0,59.0,6.57,6.59,3.88,SI1,Very Good,D
Luxembourg,5320,1.0,63.2,59.0,6.29,6.4,4.01,SI1,Very Good,D
Luxembourg,5839,1.02,62.7,57.0,6.42,6.5,4.05,SI1,Very Good,D
Luxembourg,5443,1.01,62.9,59.0,6.39,6.43,4.03,SI1,Very Good,D
Luxembourg,3880,0.93,60.8,60.0,6.24,6.3,3.81,SI1,Very Good,D
Amsterdam,4716,0.73,61.8,61.0,5.7,5.73,3.53,VVS1,Very Good,D
Amsterdam,3307,0.53,61.2,55.0,5.21,5.26,3.21,VVS1,Very Good,D
Amsterdam,1092,0.39,63.0,60.0,4.61,4.63,2.91,VVS1,Very Good,D
Zurich,530,0.23,62.4,58.0,3.91,3.97,2.46,VVS1,Very Good,D
Las Vegas,4362,0.7,63.4,59.0,5.63,5.64,3.57,VVS1,Very Good,D
Las Vegas,2834,0.51,59.9,58.0,5.16,5.19,3.1,VVS1,Very Good,D
New York City,458,0.23,59.7,58.0,3.97,4.04,2.39,VVS1,Very Good,D
New York City,948,0.33,61.2,59.0,4.4,4.43,2.7,VVS1,Very Good,D
Paris,1376,0.41,61.9,60.0,4.71,4.75,2.93,VVS1,Very Good,D
Paris,596,0.28,60.3,62.0,4.22,4.24,2.55,VVS1,Very Good,D
Paris,1238,0.42,62.4,55.0,4.79,4.82,3.0,VVS1,Very Good,D
Paris,2959,0.56,60.1,58.0,5.36,5.42,3.24,VVS1,Very Good,D
Tel Aviv,492,0.23,61.3,61.0,3.94,3.99,2.43,VVS1,Very Good,D
Kimberly,1778,0.46,62.2,56.0,4.94,4.97,3.08,VVS1,Very Good,D
Kimberly,13312,1.01,62.8,57.0,6.36,6.41,4.01,VVS1,Very Good,D
Kimberly,544,0.27,61.0,61.0,4.14,4.15,2.53,VVS1,Very Good,D
Kimberly,1547,0.42,62.8,56.0,4.76,4.8,3.0,VVS1,Very Good,D
Surat,553,0.24,61.5,60.0,3.97,4.0,2.45,VVS1,Very Good,D
Surat,4244,0.7,62.7,54.0,5.67,5.71,3.57,VVS1,Very Good,D
Surat,530,0.23,62.5,58.0,3.94,3.96,2.47,VVS1,Very Good,D
Surat,2815,0.55,61.5,56.0,5.23,5.27,3.23,VVS1,Very Good,D
Antwerp,11923,1.01,63.9,56.0,6.32,6.36,4.05,VVS1,Very Good,D
Antwerp,1119,0.36,59.0,59.0,4.66,4.69,2.76,VVS1,Very Good,D
Antwerp,983,0.32,61.9,54.0,4.42,4.46,2.75,VVS1,Very Good,D
Antwerp,11815,1.06,61.8,57.0,6.49,6.52,4.03,VVS1,Very Good,D
Antwerp,15767,1.19,59.4,56.0,6.95,7.0,4.14,VVS1,Very Good,D
Antwerp,1993,0.46,61.6,59.0,4.92,4.97,3.05,VVS1,Very Good,D
Antwerp,17932,1.29,60.8,55.0,7.03,7.12,4.3,VVS1,Very Good,D
Madrid,1349,0.41,62.7,56.0,4.74,4.77,2.98,VVS1,Very Good,D
Madrid,554,0.26,62.1,60.0,4.03,4.12,2.53,VVS1,Very Good,D
London,3234,0.59,61.8,57.0,5.37,5.41,3.33,VVS1,Very Good,D
London,642,0.28,60.4,59.0,4.23,4.25,2.56,VVS1,Very Good,D
Luxembourg,1108,0.37,62.3,54.0,4.57,4.65,2.87,VVS1,Very Good,D
Luxembourg,533,0.25,63.8,54.0,3.94,3.99,2.53,VVS1,Very Good,D
Luxembourg,1015,0.32,61.6,54.0,4.4,4.43,2.72,VVS1,Very Good,D
Amsterdam,2115,0.5,61.7,59.0,5.02,5.09,3.12,VVS2,Very Good,D
Amsterdam,1030,0.38,63.8,57.0,4.57,4.61,2.93,VVS2,Very Good,D
Amsterdam,2714,0.58,60.0,55.0,5.44,5.49,3.28,VVS2,Very Good,D
Amsterdam,1050,0.33,60.8,58.0,4.47,4.48,2.72,VVS2,Very Good,D
Amsterdam,944,0.38,60.8,55.0,4.67,4.71,2.85,VVS2,Very Good,D
Amsterdam,2782,0.53,57.5,64.0,5.34,5.37,3.08,VVS2,Very Good,D
Zurich,1010,0.3,63.5,58.0,4.31,4.23,2.71,VVS2,Very Good,D
Zurich,554,0.26,62.4,54.0,4.08,4.13,2.56,VVS2,Very Good,D
Zurich,530,0.23,61.9,58.0,3.91,3.94,2.43,VVS2,Very Good,D
Zurich,2220,0.51,62.4,58.0,5.1,5.13,3.19,VVS2,Very Good,D
Zurich,1128,0.4,62.0,61.0,4.7,4.72,2.92,VVS2,Very Good,D
Zurich,1295,0.41,61.2,62.0,4.78,4.82,2.94,VVS2,Very Good,D
Zurich,548,0.25,62.1,57.0,4.02,4.07,2.51,VVS2,Very Good,D
Zurich,521,0.24,58.8,58.0,4.05,4.08,2.39,VVS2,Very Good,D
Las Vegas,548,0.25,62.8,56.0,4.0,4.03,2.52,VVS2,Very Good,D
Las Vegas,977,0.4,58.4,60.0,4.81,4.84,2.82,VVS2,Very Good,D
Las Vegas,478,0.24,61.5,58.0,3.96,3.98,2.44,VVS2,Very Good,D
Las Vegas,1160,0.41,62.5,54.0,4.79,4.81,3.0,VVS2,Very Good,D
Las Vegas,7150,0.92,62.8,58.0,6.11,6.22,3.87,VVS2,Very Good,D
Las Vegas,521,0.24,59.5,62.0,4.04,4.06,2.41,VVS2,Very Good,D
Las Vegas,696,0.25,59.5,56.0,4.14,4.19,2.48,VVS2,Very Good,D
New York City,1009,0.31,60.5,56.0,4.38,4.41,2.66,VVS2,Very Good,D
New York City,530,0.23,62.6,58.0,3.89,3.94,2.45,VVS2,Very Good,D
New York City,532,0.28,64.0,56.0,4.14,4.17,2.66,VVS2,Very Good,D
New York City,13630,1.21,62.4,56.0,6.76,6.83,4.24,VVS2,Very Good,D
New York City,552,0.24,60.6,59.0,4.0,4.02,2.43,VVS2,Very Good,D
Paris,472,0.23,58.5,62.0,4.04,4.06,2.37,VVS2,Very Good,D
Paris,4014,0.71,61.7,58.0,5.71,5.74,3.53,VVS2,Very Good,D
Paris,17545,1.45,62.0,56.0,7.25,7.32,4.52,VVS2,Very Good,D
Paris,575,0.25,58.8,59.0,4.11,4.16,2.43,VVS2,Very Good,D
Paris,530,0.23,60.4,59.0,3.95,4.0,2.4,VVS2,Very Good,D
Paris,3050,0.62,58.1,63.0,5.59,5.66,3.27,VVS2,Very Good,D
Paris,549,0.23,58.9,60.0,4.03,3.95,2.35,VVS2,Very Good,D
Paris,3799,0.71,62.3,60.0,5.65,5.71,3.54,VVS2,Very Good,D
Paris,485,0.24,58.7,61.0,4.04,4.07,2.38,VVS2,Very Good,D
Tel Aviv,485,0.24,61.3,58.0,3.99,4.03,2.46,VVS2,Very Good,D
Tel Aviv,1010,0.4,62.2,62.0,4.68,4.71,2.92,VVS2,Very Good,D
Tel Aviv,10499,1.01,59.8,57.0,6.49,6.58,3.91,VVS2,Very Good,D
Tel Aviv,530,0.23,62.5,58.0,3.92,3.95,2.46,VVS2,Very Good,D
Tel Aviv,1364,0.41,61.2,55.0,4.79,4.82,2.95,VVS2,Very Good,D
Dubai,933,0.33,59.5,56.0,4.51,4.56,2.7,VVS2,Very Good,D
Dubai,552,0.24,62.4,58.0,3.94,4.01,2.48,VVS2,Very Good,D
Dubai,1185,0.42,62.8,59.0,4.73,4.76,2.98,VVS2,Very Good,D
Dubai,575,0.25,61.3,59.0,4.07,4.12,2.51,VVS2,Very Good,D
Kimberly,3056,0.65,59.9,58.0,5.63,5.69,3.39,VVS2,Very Good,D
Kimberly,777,0.28,62.2,52.0,4.21,4.25,2.63,VVS2,Very Good,D
Kimberly,754,0.3,63.2,55.0,4.27,4.3,2.71,VVS2,Very Good,D
Kimberly,9254,1.04,58.3,61.0,6.63,6.69,3.88,VVS2,Very Good,D
